numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
8,"[6.12091, 6.19127, 6.12091, 6.19127, 6.12091, 6.19127, 6.12091, 6.19127]","[-0.196712, -0.197246, -0.230765, -0.230775, -0.165236, -0.164862, -0.168202, -0.16801]","[0.286116, 0.295076, 0.296378, 0.296523, 0.317777, 0.310862, 0.367201, 0.364237]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:56
1,"[6.19127]","[-0.166391]","[0.338059]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:57
0,"[]","[]","[]","[]","[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",28/06/2025 12:15:58
6,"[6.26163, 6.33198, 6.19127, 6.26163, 6.33198, 6.40234]","[-0.204739, -0.173473, -0.200719, -0.204455, -0.170927, -0.136621]","[0.39699, 0.438826, 0.34686, 0.393712, 0.406279, 0.408305]","[0, 0, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:59
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:16:00
7,"[6.19127, 6.26163, 6.19127, 6.26163, 6.33198, 6.26163, 6.19127]","[-0.168747, -0.170813, -0.200515, -0.204592, -0.174745, -0.206909, -0.137408]","[0.375422, 0.404742, 0.34407, 0.395292, 0.453936, 0.420966, 0.421273]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:16:01
4,"[6.12091, 6.19127, 6.19127, 6.19127]","[-0.170418, -0.171352, -0.136732, -0.140613]","[0.399343, 0.411948, 0.410173, 0.469263]","[0, 0, 0.147187, 0.294373]","[]","[]","[]","[]",28/06/2025 12:16:02
1,"[6.12091]","[-0.171667]","[0.416081]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:16:03
1,"[6.19127]","[-0.18081]","[0.517834]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:16:04
0,"[]","[]","[]","[]","[0.59802, -1.88308, 1.05895]","[1.02823, 2.07058, 2.74131]","[0.12502, -0.294165, 0.308874]","[0, 0, 0]",28/06/2025 12:16:05
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:16:06
0,"[]","[]","[]","[]","[0.59802]","[1.02823]","[0.12502]","[0]",28/06/2025 12:16:08
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:16:09
